Year,Team,Player,Position,Signed Using,Base_Salary,Signing_Bonus,Trade_Kicker,Likely_Incentives,Unlikely_Incentives,Dead_Cap,Cap_Figure,Cap_Percentage
2010,Golden State Warriors,Vladimir Radmanovic,SF,-,"$6,883,800",-,-,-,-,-,"$6,883,800 ",11.86
2010,Golden State Warriors,Charlie Bell,PG,-,"$3,844,000",-,-,-,-,-,"$3,844,000 ",6.62
2010,Golden State Warriors,Dorell Wright,SF,Mini MLE,"$3,500,000",-,-,-,-,-,"$3,500,000 ",6.03
2010,Golden State Warriors,Brandan Wright,C,-,"$3,398,071",-,-,-,-,-,"$3,398,071 ",5.85
2010,Golden State Warriors,Ekpe Udoh,PF,Rookie,"$3,065,040",-,-,-,-,"($6,360,000)","$3,065,040 ",5.28
2010,Golden State Warriors,Stephen Curry,PG,Rookie,"$2,913,840",-,-,-,-,-,"$2,913,840 ",5.02
2010,Golden State Warriors,Louis Amundson,PF,-,"$2,225,000",-,-,-,-,-,"$2,225,000 ",3.83
2010,Golden State Warriors,Jeremy Lin,PG,-,"$473,604",-,-,-,-,-,"$473,604 ",0.82
2010,Golden State Warriors,Jeff Adrien,SF,Minimum,"$133,723",-,-,-,-,"($133,723)","$133,723 ",0.23
2010,Golden State Warriors,Reggie Williams,SF,-,"$72,540",-,-,-,-,-,"$72,540 ",0.12
2010,Golden State Warriors,Reggie Williams,SF,-,"$33,480",-,-,-,-,-,"$33,480 ",0.06
2010,Golden State Warriors,Reggie Williams,SF,-,"$27,900",-,-,-,-,-,"$27,900 ",0.05
2010,Houston Rockets,Kevin Martin,SG,-,"$10,600,005",-,-,-,-,-,"$10,600,005 ",18.26
2010,Houston Rockets,Luis Scola,PF,-,"$7,775,378",-,-,-,-,-,"$7,775,378 ",13.40
2010,Houston Rockets,Jared Jeffries,PF,MLE,"$5,673,520","$1,209,880",-,-,-,-,"$6,883,400 ",11.86
2010,Houston Rockets,Kyle Lowry,PG,Bird,"$5,750,000",-,-,-,-,"($23,460,000)","$5,750,000 ",9.91
2010,Houston Rockets,Hasheem Thabeet,C,-,"$4,793,280",-,-,-,-,-,"$4,793,280 ",8.26
2010,Houston Rockets,Brad Miller,C,-,"$4,400,000",-,-,-,-,-,"$4,400,000 ",7.58
2010,Houston Rockets,Jordan Hill,C,-,"$2,669,520",-,-,-,-,-,"$2,669,520 ",4.60
2010,Houston Rockets,Chuck Hayes,PF,Early Bird,"$1,972,500",-,-,-,-,-,"$1,972,500 ",3.40
2010,Houston Rockets,Goran Dragic,PG,Rookie,"$1,972,000",-,-,-,-,-,"$1,972,000 ",3.40
2010,Houston Rockets,Patrick Patterson,PF,Rookie,"$1,823,280",-,-,-,-,"($3,783,240)","$1,823,280 ",3.14
2010,Houston Rockets,Courtney Lee,SG,Rookie,"$1,409,040",-,-,-,-,-,"$1,409,040 ",2.43
2010,Houston Rockets,Chase Budinger,SF,-,"$783,000",-,-,-,-,-,"$783,000 ",1.35
2010,Indiana Pacers,Danny Granger,SF,Bird,"$10,973,202",-,-,-,-,"($50,069,500)","$10,973,202 ",18.91
2010,Indiana Pacers,Mike Dunleavy,SF,-,"$10,561,984",-,-,-,-,-,"$10,561,984 ",18.20
2010,Indiana Pacers,Jamaal Tinsley,PG,-,"$7,500,000",-,-,-,-,-,"$7,500,000 ",12.92
2010,Indiana Pacers,Dahntay Jones,SF,MLE,"$2,500,000",-,-,-,-,-,"$2,500,000 ",4.31
2010,Indiana Pacers,Paul George,SF,Rookie,"$2,238,660",-,-,-,-,"($4,644,900)","$2,238,660 ",3.86
2010,Indiana Pacers,Brandon Rush,SG,-,"$2,069,040",-,-,-,-,-,"$2,069,040 ",3.56
2010,Indiana Pacers,Tyler Hansbrough,PF,-,"$1,998,600",-,-,-,-,-,"$1,998,600 ",3.44
2010,Indiana Pacers,Roy Hibbert,C,-,"$1,685,280",-,-,-,-,-,"$1,685,280 ",2.90
2010,Indiana Pacers,Darren Collison,PG,-,"$1,361,040",-,-,-,-,-,"$1,361,040 ",2.35
2010,Indiana Pacers,Josh McRoberts,PF,Minimum,"$885,120",-,-,-,-,-,"$885,120 ",1.53
2010,Indiana Pacers,A.J. Price,PG,Minimum,"$762,195",-,-,-,-,-,"$762,195 ",1.31
2010,Indiana Pacers,Lance Stephenson,SG,MLE,"$750,000",-,-,-,-,"($1,550,000)","$750,000 ",1.29
2010,Los Angeles Clippers,Chris Kaman,C,-,"$11,300,000",-,-,-,-,-,"$11,300,000 ",19.47
2010,Los Angeles Clippers,Mo Williams,PG,-,"$9,300,000",-,-,-,-,-,"$9,300,000 ",16.02
2010,Los Angeles Clippers,Lamar Odom,PF,-,"$8,200,000",-,-,-,-,-,"$8,200,000 ",14.13
2010,Los Angeles Clippers,Blake Griffin,PF,Rookie,"$5,357,280",-,-,-,-,-,"$5,357,280 ",9.23
2010,Los Angeles Clippers,Randy Foye,PG,Cap Space,"$4,250,000",-,-,-,-,-,"$4,250,000 ",7.32
2010,Los Angeles Clippers,Ryan Gomes,SF,Cap Space,"$4,000,000",-,-,-,-,-,"$4,000,000 ",6.89
2010,Los Angeles Clippers,Eric Gordon,SG,-,"$3,016,680",-,-,-,-,-,"$3,016,680 ",5.20
2010,Los Angeles Clippers,Al-Farouq Aminu,SF,-,"$2,563,320",-,-,-,-,-,"$2,563,320 ",4.42
2010,Los Angeles Clippers,Eric Bledsoe,PG,Rookie,"$1,485,000",-,-,-,-,"($3,081,360)","$1,485,000 ",2.56
2010,Los Angeles Clippers,Brian Cook,PF,-,"$1,146,337",-,-,-,-,-,"$1,146,337 ",1.98
2010,Los Angeles Clippers,DeAndre Jordan,C,-,"$854,389",-,-,-,-,-,"$854,389 ",1.47
2010,Los Angeles Clippers,Willie Warren,PG,-,"$500,000",-,-,-,-,-,"$500,000 ",0.86
2010,Los Angeles Lakers,Kobe Bryant,SG,-,"$24,806,250",-,-,-,-,-,"$24,806,250 ",42.74
2010,Los Angeles Lakers,Pau Gasol,PF,-,"$17,823,000",-,-,-,-,-,"$17,823,000 ",30.71
2010,Los Angeles Lakers,Andrew Bynum,C,-,"$13,700,000",-,-,-,-,-,"$13,700,000 ",23.60
2010,Los Angeles Lakers,Metta World Peace,SF,-,"$6,322,320",-,-,-,-,-,"$6,322,320 ",10.89
2010,Los Angeles Lakers,Luke Walton,SF,-,"$5,260,000",-,-,-,-,-,"$5,260,000 ",9.06
2010,Los Angeles Lakers,Steve Blake,PG,MLE,"$4,000,000",-,-,-,-,"($16,000,000)","$4,000,000 ",6.89
2010,Los Angeles Lakers,Shannon Brown,PG,Early Bird,"$2,149,200",-,-,-,-,-,"$2,149,200 ",3.70
2010,Los Angeles Lakers,Matt Barnes,SF,-,"$1,765,000",-,-,-,-,-,"$1,765,000 ",3.04
2010,Los Angeles Lakers,Theo Ratliff,C,-,"$1,352,181",-,-,-,-,-,"$1,352,181 ",2.33
2010,Los Angeles Lakers,Derrick Caracter,SF,-,"$473,604",-,-,-,-,-,"$473,604 ",0.82
2010,Los Angeles Lakers,Devin Ebanks,SF,-,"$473,604",-,-,-,-,-,"$473,604 ",0.82
2010,Los Angeles Lakers,Trey Johnson,SF,-,"$89,670",-,-,-,-,-,"$89,670 ",0.15
2010,Memphis Grizzlies,Zach Randolph,PF,-,"$17,666,667",-,-,-,-,-,"$17,666,667 ",30.44
2010,Memphis Grizzlies,Rudy Gay,SF,Bird,"$13,603,750",-,-,-,-,"($82,302,690)","$13,603,750 ",23.44
2010,Memphis Grizzlies,Shane Battier,SF,-,"$7,354,500",-,-,-,-,-,"$7,354,500 ",12.67
2010,Memphis Grizzlies,Mike Conley,PG,-,"$4,913,007",-,-,-,-,-,"$4,913,007 ",8.46
2010,Memphis Grizzlies,O.J. Mayo,SG,-,"$4,456,200",-,-,-,-,-,"$4,456,200 ",7.68
2010,Memphis Grizzlies,Marc Gasol,C,-,"$3,480,000",-,-,-,-,-,"$3,480,000 ",6.00
2010,Memphis Grizzlies,Tony Allen,SG,-,"$3,000,000",-,-,-,-,-,"$3,000,000 ",5.17
2010,Memphis Grizzlies,Xavier Henry,SG,-,"$2,020,200",-,-,-,-,-,"$2,020,200 ",3.48
2010,Memphis Grizzlies,Hamed Haddadi,C,-,"$1,600,000",-,-,-,-,-,"$1,600,000 ",2.76
2010,Memphis Grizzlies,Darrell Arthur,PF,-,"$1,123,680",-,-,-,-,-,"$1,123,680 ",1.94
2010,Memphis Grizzlies,DeMarre Carroll,SF,Rookie,"$1,085,400",-,-,-,-,-,"$1,085,400 ",1.87
2010,Memphis Grizzlies,Greivis Vasquez,PG,Rookie,"$1,035,960",-,-,-,-,"($2,149,560)","$1,035,960 ",1.78
2010,Memphis Grizzlies,Sam Young,SF,-,"$886,000",-,-,-,-,-,"$886,000 ",1.53
2010,Memphis Grizzlies,Jason Williams,PG,-,"$524,964",-,-,-,-,-,"$524,964 ",0.90
2010,Memphis Grizzlies,Ishmael Smith,PG,Minimum,"$473,604",-,-,-,-,-,"$473,604 ",0.82
2010,Miami Heat,Chris Bosh,C,Bird,"$14,500,000",-,-,-,-,"($109,837,500)","$14,500,000 ",24.98
2010,Miami Heat,LeBron James,SF,Bird,"$14,500,000",-,-,-,-,"($109,837,500)","$14,500,000 ",24.98
2010,Miami Heat,Dwyane Wade,SG,Bird,"$14,000,000",-,-,-,-,"($107,186,000)","$14,000,000 ",24.12
2010,Miami Heat,Mike Miller,SG,-,"$5,000,000",-,-,-,-,-,"$5,000,000 ",8.61
2010,Miami Heat,Udonis Haslem,PF,Cap Space,"$3,500,000",-,-,-,-,"($20,300,000)","$3,500,000 ",6.03
2010,Miami Heat,Joel Anthony,C,Bird,"$3,300,000",-,-,-,-,"($18,250,000)","$3,300,000 ",5.69
2010,Miami Heat,Eddie House,SG,-,"$1,352,181",-,-,-,-,-,"$1,352,181 ",2.33
2010,Miami Heat,Juwan Howard,PF,-,"$1,352,181",-,-,-,-,-,"$1,352,181 ",2.33
2010,Miami Heat,Zydrunas Ilgauskas,C,-,"$1,352,181",-,-,-,-,-,"$1,352,181 ",2.33
2010,Miami Heat,Shawne Williams,SF,Minimum,"$885,210",-,-,-,-,-,"$885,210 ",1.53
2010,Miami Heat,Carlos Arroyo,PG,-,"$1,223,166",-,-,-,-,-,"$854,389 ",1.47
2010,Miami Heat,James Jones,SF,-,"$1,069,509",-,-,-,-,-,"$854,389 ",1.47
2010,Miami Heat,Mario Chalmers,PG,-,"$847,000",-,-,-,-,-,"$847,000 ",1.46
2010,Miami Heat,Dexter Pittman,C,-,"$473,604",-,-,-,-,-,"$473,604 ",0.82
2010,Miami Heat,Kenny Hasbrouck,SG,-,"$457,588",-,-,-,-,-,"$457,588 ",0.79
2010,Milwaukee Bucks,Michael Redd,SG,-,"$18,300,000",-,-,-,-,-,"$18,300,000 ",31.53
2010,Milwaukee Bucks,Andrew Bogut,C,Bird,"$11,000,000",-,-,-,-,"($50,000,000)","$11,000,000 ",18.95
2010,Milwaukee Bucks,Corey Maggette,SF,-,"$9,600,000",-,-,-,-,-,"$9,600,000 ",16.54
2010,Milwaukee Bucks,John Salmons,SF,Bird,"$8,000,000",-,-,-,-,"($33,166,000)","$8,000,000 ",13.78
2010,Milwaukee Bucks,Drew Gooden,C,-,"$5,760,000",-,-,-,-,-,"$5,760,000 ",9.92
2010,Milwaukee Bucks,Carlos Delfino,SG,-,"$3,500,000",-,-,-,-,-,"$3,500,000 ",6.03
2010,Milwaukee Bucks,Brandon Jennings,PG,-,"$2,331,120",-,-,-,-,-,"$2,331,120 ",4.02
2010,Milwaukee Bucks,Ersan Ilyasova,SF,-,"$2,320,500",-,-,-,-,-,"$2,320,500 ",4.00
2010,Milwaukee Bucks,Larry Sanders,C,Rookie,"$1,731,960",-,-,-,-,"($3,593,880)","$1,731,960 ",2.98
2010,Milwaukee Bucks,Earl Boykins,PG,-,"$1,352,181",-,-,-,-,-,"$1,352,181 ",2.33
2010,Milwaukee Bucks,Jon Brockman,SF,-,"$1,000,000",-,-,-,-,-,"$1,000,000 ",1.72
2010,Milwaukee Bucks,Chris Douglas-Roberts,SG,-,"$854,389",-,-,-,-,-,"$854,389 ",1.47
2010,Milwaukee Bucks,Luc Richard Mbah a Moute,PF,-,"$854,389",-,-,-,-,-,"$854,389 ",1.47
2010,Milwaukee Bucks,Jodie Meeks,SG,-,"$762,195",-,-,-,-,-,"$762,195 ",1.31
2010,Minnesota Timberwolves,Eddy Curry,C,-,"$11,276,863",-,-,-,-,-,"$11,276,863 ",19.43
2010,Minnesota Timberwolves,Michael Beasley,SF,Rookie,"$4,962,240",-,-,-,-,-,"$4,962,240 ",8.55
2010,Minnesota Timberwolves,Darko Milicic,PF,-,"$4,235,000",-,-,-,-,-,"$4,235,000 ",7.30
2010,Minnesota Timberwolves,Nikola Pekovic,C,-,"$4,170,000",-,-,-,-,-,"$4,170,000 ",7.18
2010,Minnesota Timberwolves,Luke Ridnour,PG,Cap Space,"$4,000,000",-,-,-,-,"($16,000,000)","$4,000,000 ",6.89
2010,Minnesota Timberwolves,Wesley Johnson,SF,Rookie,"$3,726,600",-,-,-,-,-,"$3,726,600 ",6.42
2010,Minnesota Timberwolves,Kevin Love,PF,-,"$3,638,280",-,-,-,-,-,"$3,638,280 ",6.27
2010,Minnesota Timberwolves,Sebastian Telfair,PG,-,"$2,700,000",-,-,-,-,-,"$2,700,000 ",4.65
2010,Minnesota Timberwolves,Anthony Tolliver,PF,Cap Space,"$2,200,000",-,-,-,-,-,"$2,200,000 ",3.79
2010,Minnesota Timberwolves,Anthony Randolph,PF,-,"$1,965,720",-,-,-,-,-,"$1,965,720 ",3.39
2010,Minnesota Timberwolves,Wayne Ellington,SG,Rookie,"$1,078,800",-,-,-,-,-,"$1,078,800 ",1.86
2010,Minnesota Timberwolves,Lazar Hayward,PF,-,"$1,020,960",-,-,-,-,-,"$1,020,960 ",1.76
2010,Minnesota Timberwolves,Maurice Ager,SG,-,"$83,305",-,-,-,-,-,"$83,305 ",0.14
2010,New York Knicks,Amar'e Stoudemire,PF,Bird,"$16,486,611",-,-,-,-,"($99,743,996)","$16,486,611 ",28.41
2010,New York Knicks,Chauncey Billups,PG,-,"$13,150,000",-,-,-,-,-,"$13,150,000 ",22.66
2010,New York Knicks,Ronny Turiaf,C,-,"$4,000,000",-,-,-,-,-,"$4,000,000 ",6.89
2010,New York Knicks,Corey Brewer,SF,-,"$3,703,472",-,-,-,-,-,"$3,703,472 ",6.38
2010,New York Knicks,Kelenna Azubuike,SF,-,"$3,300,000",-,-,-,-,-,"$3,300,000 ",5.69
2010,New York Knicks,Roger Mason,SG,-,"$1,400,000",-,-,-,-,-,"$1,400,000 ",2.41
2010,New York Knicks,Toney Douglas,PG,Rookie,"$1,071,000",-,-,-,-,-,"$1,071,000 ",1.85
2010,New York Knicks,Landry Fields,SF,Cap Space,"$473,604",-,-,-,-,-,"$473,604 ",0.82
2010,Oklahoma City Thunder,Nick Collison,PF,-,"$6,750,000","$6,500,000",-,-,-,-,"$13,250,000 ",22.83
2010,Oklahoma City Thunder,Nazr Mohammed,C,-,"$6,883,800",-,-,-,-,-,"$6,883,800 ",11.86
2010,Oklahoma City Thunder,Kendrick Perkins,C,Bird,"$6,696,720",-,-,-,-,"($39,252,656)","$6,696,720 ",11.54
2010,Oklahoma City Thunder,Kevin Durant,SF,-,"$6,053,663",-,-,-,-,-,"$6,053,663 ",10.43
2010,Oklahoma City Thunder,James Harden,SG,Rookie,"$4,304,520",-,-,-,-,-,"$4,304,520 ",7.42
2010,Oklahoma City Thunder,Nate Robinson,PG,-,"$4,200,000",-,-,-,-,-,"$4,200,000 ",7.24
2010,Oklahoma City Thunder,Russell Westbrook,PG,-,"$4,017,720",-,-,-,-,-,"$4,017,720 ",6.92
2010,Oklahoma City Thunder,Thabo Sefolosha,SG,Bird,"$3,250,000",-,-,-,-,"($14,050,000)","$3,250,000 ",5.60
2010,Oklahoma City Thunder,Daequan Cook,SG,-,"$2,169,856",-,-,-,-,-,"$2,169,856 ",3.74
2010,Oklahoma City Thunder,Cole Aldrich,C,Rookie,"$2,126,520",-,-,-,-,-,"$2,126,520 ",3.66
2010,Oklahoma City Thunder,Eric Maynor,PG,-,"$1,417,800",-,-,-,-,-,"$1,417,800 ",2.44
2010,Oklahoma City Thunder,Serge Ibaka,PF,Rookie,"$1,204,200",-,-,-,-,-,"$1,204,200 ",2.07
2010,Oklahoma City Thunder,B.J. Mullens,PF,Rookie,"$1,204,200",-,-,-,-,-,"$1,204,200 ",2.07
2010,Oklahoma City Thunder,Royal Ivey,PG,Cap Space,"$1,200,000",-,-,-,-,-,"$1,200,000 ",2.07
2010,Oklahoma City Thunder,D.J. White,PF,Rookie,"$1,108,680",-,-,-,-,-,"$1,108,680 ",1.91
2010,Orlando Magic,Gilbert Arenas,SG,-,"$17,730,694",-,-,-,-,-,"$17,730,694 ",30.55
2010,Orlando Magic,Dwight Howard,C,-,"$16,647,180",-,-,-,-,-,"$16,647,180 ",28.68
2010,Orlando Magic,Jason Richardson,SG,Bird,"$14,444,443",-,-,-,-,-,"$14,444,443 ",24.89
2010,Orlando Magic,Hedo Turkoglu,SF,Bird,"$9,800,000",-,-,"$415,850",-,"($39,047,550)","$10,215,850 ",17.60
2010,Orlando Magic,Jameer Nelson,PG,-,"$7,700,000",-,-,"$100,000",-,-,"$7,800,000 ",13.44
2010,Orlando Magic,J.J. Redick,SG,-,"$7,000,000","$250,000",-,-,-,-,"$7,250,000 ",12.49
2010,Orlando Magic,Brandon Bass,PF,MLE,"$4,000,000",-,-,-,-,-,"$4,000,000 ",6.89
2010,Orlando Magic,Chris Duhon,PG,MLE,"$3,500,000",-,-,-,-,-,"$3,500,000 ",6.03
2010,Orlando Magic,Quentin Richardson,PF,-,"$2,265,000",-,-,-,-,-,"$2,265,000 ",3.90
2010,Orlando Magic,Ryan Anderson,PF,-,"$1,409,040",-,-,-,-,-,"$1,409,040 ",2.43
2010,Orlando Magic,Jason Williams,PG,-,"$1,352,181",-,-,-,-,-,"$1,352,181 ",2.33
2010,Orlando Magic,Daniel Orton,C,-,"$1,028,400",-,-,-,-,-,"$1,028,400 ",1.77
2010,Orlando Magic,Malik Allen,SF,-,"$1,229,255",-,-,-,-,-,"$854,389 ",1.47
2010,Philadelphia 76Ers,Elton Brand,PF,-,"$15,959,099",-,-,-,-,-,"$15,959,099 ",27.50
2010,Philadelphia 76Ers,Andre Iguodala,SG,-,"$12,345,250",-,-,-,-,-,"$12,345,250 ",21.27
2010,Philadelphia 76Ers,Louis Williams,SG,Bird,"$5,000,000",-,-,-,-,-,"$5,000,000 ",8.61
2010,Philadelphia 76Ers,Evan Turner,SF,Rookie,"$4,602,720",-,-,-,-,"($9,550,560)","$4,602,720 ",7.93
2010,Philadelphia 76Ers,Spencer Hawes,C,Rookie,"$2,974,320",-,-,-,-,-,"$2,974,320 ",5.12
2010,Philadelphia 76Ers,Thaddeus Young,SF,Rookie,"$2,901,241",-,-,-,-,-,"$2,901,241 ",5.00
2010,Philadelphia 76Ers,Jason Smith,PF,-,"$2,187,913",-,-,-,-,-,"$2,187,913 ",3.77
2010,Philadelphia 76Ers,Marreese Speights,PF,-,"$1,773,960",-,-,-,-,-,"$1,773,960 ",3.06
2010,Philadelphia 76Ers,Jrue Holiday,PG,Rookie,"$1,627,290",-,-,-,-,-,"$1,627,290 ",2.80
2010,Philadelphia 76Ers,Damien Wilkins,SG,Minimum,"$59,420",-,-,-,-,-,"$59,420 ",0.10
2010,Phoenix Suns,Vince Carter,SG,-,"$17,522,375",-,-,-,-,-,"$17,522,375 ",30.19
2010,Phoenix Suns,Steve Nash,PG,-,"$10,310,938",-,-,-,-,-,"$10,310,938 ",17.77
2010,Phoenix Suns,Josh Childress,SF,-,"$6,500,000",-,-,-,-,-,"$6,500,000 ",11.20
2010,Phoenix Suns,Marcin Gortat,C,Early Bird,"$6,322,320",-,-,-,-,"($28,099,200)","$6,322,320 ",10.89
2010,Phoenix Suns,Mickael Pietrus,SF,MLE,"$5,300,000",-,-,-,-,-,"$5,300,000 ",9.13
2010,Phoenix Suns,Channing Frye,PF,MLE,"$5,200,000",-,-,-,-,"($30,000,000)","$5,200,000 ",8.96
2010,Phoenix Suns,Hakim Warrick,PF,-,"$4,000,000",-,-,-,-,-,"$4,250,000 ",7.32
2010,Phoenix Suns,Grant Hill,SF,-,"$3,324,000",-,-,-,-,-,"$3,324,000 ",5.73
2010,Phoenix Suns,Jared Dudley,SG,Rookie,"$2,151,068",-,-,-,-,-,"$2,151,068 ",3.71
2010,Phoenix Suns,Aaron Brooks,PG,Rookie,"$2,016,691",-,-,-,-,-,"$2,016,691 ",3.47
2010,Phoenix Suns,Earl Clark,SF,-,"$1,898,760",-,-,-,-,-,"$1,898,760 ",3.27
2010,Phoenix Suns,Robin Lopez,C,-,"$1,867,320",-,-,-,-,-,"$1,867,320 ",3.22
2010,Phoenix Suns,Earl Barron,PF,-,"$188,558",-,-,-,-,-,"$188,558 ",0.32
2010,Portland Trail Blazers,Brandon Roy,SG,-,"$13,520,500",-,-,-,-,-,"$13,520,500 ",23.30
2010,Portland Trail Blazers,Marcus Camby,C,-,"$8,453,250",-,-,"$3,296,582",-,-,"$11,749,832 ",20.24
2010,Portland Trail Blazers,LaMarcus Aldridge,PF,Bird,"$10,744,000",-,-,"$500,000",-,"($67,500,000)","$11,244,000 ",19.37
2010,Portland Trail Blazers,Andre Miller,PG,-,"$7,269,264",-,-,-,-,-,"$7,269,264 ",12.52
2010,Portland Trail Blazers,Greg Oden,C,-,"$6,796,524",-,-,-,-,-,"$6,796,524 ",11.71
2010,Portland Trail Blazers,Wesley Matthews,SG,MLE,"$4,627,000","$1,138,000",-,-,-,"($26,836,600)","$5,765,000 ",9.93
2010,Portland Trail Blazers,Martell Webster,SF,-,"$4,800,000",-,-,-,-,-,"$4,800,000 ",8.27
2010,Portland Trail Blazers,Luke Babbitt,SF,-,"$1,645,440",-,-,-,-,-,"$1,645,440 ",2.84
2010,Portland Trail Blazers,Elliot Williams,SG,Rookie,"$1,254,720",-,-,-,-,-,"$1,254,720 ",2.16
2010,Portland Trail Blazers,Nicolas Batum,SF,Rookie,"$1,196,760",-,-,-,-,-,"$1,196,760 ",2.06
2010,Portland Trail Blazers,Patrick Mills,PG,Minimum,"$937,195",-,-,-,-,-,"$937,195 ",1.61
2010,Portland Trail Blazers,Armon Johnson,PG,-,"$473,604",-,-,-,-,-,"$473,604 ",0.82
2010,Portland Trail Blazers,Earl Barron,PF,-,"$11,679",-,-,-,-,-,"$11,679 ",0.02
2010,Sacramento Kings,Samuel Dalembert,C,-,"$13,428,129",-,-,-,-,-,"$13,428,129 ",23.14
2010,Sacramento Kings,Beno Udrih,PG,-,"$6,478,600",-,-,-,-,-,"$6,478,600 ",11.16
2010,Sacramento Kings,Francisco Garcia,SG,-,"$5,500,000",-,-,-,-,-,"$5,500,000 ",9.48
2010,Sacramento Kings,Tyreke Evans,PG,Rookie,"$3,880,920",-,-,-,-,-,"$3,880,920 ",6.69
2010,Sacramento Kings,DeMarcus Cousins,C,Rookie,"$3,374,640",-,-,-,-,"($7,002,360)","$3,374,640 ",5.81
2010,Sacramento Kings,Marquis Daniels,SF,-,"$2,470,000",-,-,-,-,-,"$2,470,000 ",4.26
2010,Sacramento Kings,Jason Thompson,PF,Rookie,"$2,178,000",-,-,-,-,-,"$2,178,000 ",3.75
2010,Sacramento Kings,Omri Casspi,SF,-,"$1,254,480",-,-,-,-,-,"$1,254,480 ",2.16
2010,Sacramento Kings,Jermaine Taylor,SG,Cap Space,"$780,871",-,-,-,-,"($780,871)","$780,871 ",1.35
2010,Sacramento Kings,Marcus Thornton,SG,Minimum,"$762,195",-,-,-,-,-,"$762,195 ",1.31
2010,San Antonio Spurs,Tim Duncan,PF,-,"$18,835,381",-,-,-,-,-,"$18,835,381 ",32.45
2010,San Antonio Spurs,Tony Parker,PG,Bird,"$13,500,000",-,-,-,-,-,"$13,500,000 ",23.26
2010,San Antonio Spurs,Manu Ginobili,SG,-,"$11,854,584",-,-,-,-,-,"$11,854,584 ",20.42
2010,San Antonio Spurs,Richard Jefferson,SF,Bird,"$8,400,000",-,-,-,-,"($38,892,000)","$8,400,000 ",14.47
2010,San Antonio Spurs,Antonio McDyess,PF,-,"$4,860,000",-,-,-,-,-,"$4,860,000 ",8.37
2010,San Antonio Spurs,Tiago Splitter,C,MLE,"$3,400,000",-,-,-,-,-,"$3,400,000 ",5.86
2010,San Antonio Spurs,Matt Bonner,PF,Bird,"$3,000,000",-,-,-,-,"($13,890,000)","$3,000,000 ",5.17
2010,San Antonio Spurs,James Anderson,SG,-,"$1,361,400",-,-,-,-,-,"$1,361,400 ",2.35
2010,San Antonio Spurs,George Hill,PG,-,"$1,157,160",-,-,-,-,-,"$1,157,160 ",1.99
2010,San Antonio Spurs,DeJaun Blair,C,MLE,"$918,000",-,-,-,-,-,"$918,000 ",1.58
2010,San Antonio Spurs,Gary Neal,PG,Minimum,"$525,000",-,-,-,-,-,"$525,000 ",0.90
2010,San Antonio Spurs,Steve Novak,SF,-,"$350,179",-,-,-,-,-,"$350,179 ",0.60
2010,San Antonio Spurs,Danny Green,SG,Minimum,"$130,022",-,-,-,-,-,"$130,022 ",0.22
2010,San Antonio Spurs,Alonzo Gee,SF,-,"$63,536",-,-,-,-,-,"$63,536 ",0.11
2010,Toronto Raptors,Jose Calderon,PG,-,"$9,000,000",-,-,-,-,-,"$9,000,000 ",15.51
2010,Toronto Raptors,Andrea Bargnani,PF,Bird,"$8,500,000",-,-,-,-,"($50,000,000)","$8,500,000 ",14.65
2010,Toronto Raptors,Leandro Barbosa,SG,-,"$7,100,000",-,-,-,-,-,"$7,100,000 ",12.23
2010,Toronto Raptors,Reggie Evans,PF,-,"$5,080,000",-,-,-,-,-,"$5,080,000 ",8.75
2010,Toronto Raptors,Amir Johnson,PF,Bird,"$5,000,000",-,-,-,-,"($28,000,000)","$5,000,000 ",8.61
2010,Toronto Raptors,Linas Kleiza,SF,MLE,"$4,995,000",-,-,-,-,-,"$4,995,000 ",8.61
2010,Toronto Raptors,Marcus Banks,SG,-,"$4,847,586",-,-,-,-,-,"$4,847,586 ",8.35
2010,Toronto Raptors,DeMar DeRozan,SG,Rookie,"$2,453,880",-,-,-,-,-,"$2,453,880 ",4.23
2010,Toronto Raptors,Jerryd Bayless,PG,-,"$2,292,600",-,-,-,-,-,"$2,292,600 ",3.95
2010,Toronto Raptors,Ed Davis,PF,Rookie,"$1,919,160",-,-,-,-,"($3,982,200)","$1,919,160 ",3.31
2010,Toronto Raptors,Alexis Ajinca,C,-,"$1,467,840",-,-,-,-,-,"$1,467,840 ",2.53
2010,Toronto Raptors,Joey Dorsey,PF,Minimum,"$854,389",-,-,-,-,-,"$854,389 ",1.47
2010,Toronto Raptors,Solomon Alabi,C,-,"$770,000",-,-,-,-,-,"$770,000 ",1.33
2010,Utah Jazz,Andrei Kirilenko,SF,-,"$17,822,187",-,-,-,-,-,"$17,822,187 ",30.71
2010,Utah Jazz,Deron Williams,PG,-,"$14,940,152",-,-,-,-,-,"$14,940,152 ",25.74
2010,Utah Jazz,Al Jefferson,C,-,"$13,000,000",-,-,-,-,-,"$13,000,000 ",22.40
2010,Utah Jazz,Mehmet Okur,C,-,"$9,945,000",-,-,-,-,-,"$9,945,000 ",17.13
2010,Utah Jazz,Devin Harris,PG,-,"$8,981,000",-,-,-,-,-,"$8,981,000 ",15.47
2010,Utah Jazz,Paul Millsap,PF,-,"$6,200,000","$1,400,000",-,-,-,-,"$7,600,000 ",13.09
2010,Utah Jazz,Derrick Favors,PF,Rookie,"$4,133,280",-,-,-,-,"($8,576,640)","$4,133,280 ",7.12
