Year,Team,Player,Position,Base_Salary,Signing_Bonus,Roster_Bonus,Option_Bonus,Workout_Bonus,Restructure_Bonus,Miscellaneous,Dead_Cap,Cap_Hit,Cap_Percentage
2011,St. Louis Rams,Mikail Baker,CB,"$375,000","$14,873",-,-,-,-,-,-,"$389,873 ",0.31
2011,St. Louis Rams,Jonathan Nelson,CB,"$375,000","$12,273",-,-,-,-,-,-,"$387,273 ",0.31
2011,St. Louis Rams,Josh Hull,ILB,"$375,000","$8,888",-,-,-,-,-,-,"$383,888 ",0.31
2011,St. Louis Rams,Mike McNeill,TE,"$375,000","$2,333",-,-,-,-,-,-,"$377,333 ",0.30
2011,St. Louis Rams,Ben Guidugli ,TE,"$375,000","$1,000",-,-,-,-,-,-,"$376,000 ",0.30
2011,St. Louis Rams,Jake McQuaide,LS,"$375,000",$833,-,-,-,-,-,-,"$375,833 ",0.30
2011,St. Louis Rams,Chris Smith,CB,"$375,000",-,-,-,-,-,-,-,"$375,000 ",0.30
2011,St. Louis Rams,Justin Cole,ILB,"$185,294",-,-,-,-,-,-,-,"$185,294 ",0.15
2011,St. Louis Rams,Kevin Hughes,T,"$375,000",-,-,-,-,-,-,-,"$164,062 ",0.13
2011,St. Louis Rams,Kevin Hughes,T,-,"$1,666",-,-,-,-,-,-,"$1,666 ",0.00
2011,Tampa Bay Buccaneers,Davin Joseph,G,"$9,500,000",-,-,-,-,-,-,"($19,000,000)","$9,500,000 ",6.60
2011,Tampa Bay Buccaneers,Donald Penn,LT,"$7,200,000","$333,333",-,-,"$400,000",-,"$600,000",-,"$8,533,333 ",5.93
2011,Tampa Bay Buccaneers,Kellen Winslow,TE,"$8,290,000",-,-,-,-,-,-,-,"$8,290,000 ",5.76
2011,Tampa Bay Buccaneers,Quincy Black,LB,"$6,000,000",-,-,-,-,-,-,-,"$6,000,000 ",4.17
2011,Tampa Bay Buccaneers,Jeff Faine,C,"$4,575,000",-,-,-,-,-,-,-,"$4,575,000 ",3.18
2011,Tampa Bay Buccaneers,Ronde Barber,S,"$4,000,000",-,-,-,-,-,-,-,"$4,000,000 ",2.78
2011,Tampa Bay Buccaneers,Gerald McCoy,DT,"$873,750","$600,000",-,"$1,995,000","$300,000",-,-,"($20,396,250)","$3,768,750 ",2.62
2011,Tampa Bay Buccaneers,Michael Koenen,P,"$3,500,000",-,-,-,-,-,-,"($6,500,000)","$3,500,000 ",2.43
2011,Tampa Bay Buccaneers,Josh Freeman,QB,"$940,000",-,-,"$1,330,000",-,-,-,-,"$2,270,000 ",1.58
2011,Tampa Bay Buccaneers,Aqib Talib,CB,"$1,653,750","$300,000",-,-,-,-,-,-,"$1,953,750 ",1.36
2011,Tampa Bay Buccaneers,Connor Barth,K,"$1,835,000",-,-,-,-,-,-,-,"$1,835,000 ",1.28
2011,Tampa Bay Buccaneers,Arrelious Benn,WR,"$405,000","$525,000",-,-,-,-,"$750,000",-,"$1,680,000 ",1.17
2011,Tampa Bay Buccaneers,Adrian Clayborn,DE,"$375,000","$1,117,758",-,-,-,-,-,-,"$1,492,758 ",1.04
2011,Tampa Bay Buccaneers,James Lee,T,"$1,035,000","$300,000",-,-,-,-,-,-,"$1,335,000 ",0.93
2011,Tampa Bay Buccaneers,Sean Jones,S,"$1,250,000",-,-,-,-,-,-,-,"$1,250,000 ",0.87
2011,Tampa Bay Buccaneers,Brian Price,DT,"$450,000","$680,000",-,-,-,-,-,-,"$1,130,000 ",0.79
2011,Tampa Bay Buccaneers,Adam Hayward,OLB,"$1,100,570",-,-,-,-,-,-,-,"$1,100,570 ",0.76
2011,Tampa Bay Buccaneers,Tanard Jackson,S,"$1,000,000",-,-,-,-,-,-,-,"$1,000,000 ",0.70
2011,Tampa Bay Buccaneers,Andrew Economos,LS,"$675,000","$105,000",-,-,-,-,-,-,"$780,000 ",0.54
2011,Tampa Bay Buccaneers,Jeremy Zuttah,C,"$555,000","$178,500",-,-,-,-,-,-,"$733,500 ",0.51
2011,Tampa Bay Buccaneers,Da'Quan Bowers,DT,"$375,000","$326,025",-,-,-,-,-,-,"$701,025 ",0.49
2011,Tampa Bay Buccaneers,Roy Miller,DT,"$480,000","$192,500",-,-,-,-,-,-,"$672,500 ",0.47
2011,Tampa Bay Buccaneers,Myron Lewis,CB,"$405,000","$232,525",-,-,-,-,-,-,"$637,525 ",0.44
2011,Tampa Bay Buccaneers,Josh Johnson,QB,"$600,000",-,-,-,"$31,375",-,-,-,"$631,375 ",0.44
2011,Tampa Bay Buccaneers,Mike Williams,WR,"$450,000","$134,562",-,-,-,-,-,-,"$584,562 ",0.41
2011,Tampa Bay Buccaneers,Corey Lynch,S,"$555,000",-,-,-,-,-,-,-,"$555,000 ",0.39
2011,Tampa Bay Buccaneers,John McCargo,DT,"$685,000",-,-,-,-,-,-,-,"$525,000 ",0.36
2011,Tampa Bay Buccaneers,Frank Okam,DT,"$525,000",-,-,-,-,-,-,-,"$525,000 ",0.36
2011,Tampa Bay Buccaneers,Mason Foster,ILB,"$375,000","$131,250",-,-,-,-,-,-,"$506,250 ",0.35
2011,Tampa Bay Buccaneers,E.J. Biggers,CB,"$480,000","$15,100",-,-,-,-,-,-,"$495,100 ",0.34
2011,Tampa Bay Buccaneers,Luke Stocker,TE,"$375,000","$118,172",-,-,-,-,-,-,"$493,172 ",0.34
2011,Tampa Bay Buccaneers,Sammie Stroughter,WR,"$480,000","$12,067",-,-,-,-,-,-,"$492,067 ",0.34
2011,Tampa Bay Buccaneers,Michael Bennett,DE,"$480,000",-,-,-,-,-,-,-,"$480,000 ",0.33
2011,Tampa Bay Buccaneers,LeGarrette Blount,RB,"$450,000",-,-,-,-,-,-,-,"$450,000 ",0.31
2011,Tampa Bay Buccaneers,Demar Dotson,RT,"$450,000",-,-,-,-,-,-,-,"$450,000 ",0.31
2011,Tampa Bay Buccaneers,E.J. Wilson,DE,"$450,000",-,-,-,-,-,-,-,"$450,000 ",0.31
2011,Tampa Bay Buccaneers,Cody Grimm,S,"$405,000","$16,875",-,-,-,-,-,-,"$421,875 ",0.29
2011,Tampa Bay Buccaneers,Ahmad Black,S,"$375,000","$46,685",-,-,-,-,-,-,"$421,685 ",0.29
2011,Tampa Bay Buccaneers,Dekoda Watson,OLB,"$405,000","$15,455",-,-,-,-,-,-,"$420,455 ",0.29
2011,Tampa Bay Buccaneers,Larry Asante,S,"$405,000",-,-,-,-,-,-,-,"$405,000 ",0.28
2011,Tampa Bay Buccaneers,Dezmon Briscoe,WR,"$405,000",-,-,-,-,-,-,-,"$405,000 ",0.28
2011,Tampa Bay Buccaneers,Derek Hardman,RT,"$405,000",-,-,-,-,-,-,-,"$405,000 ",0.28
2011,Tampa Bay Buccaneers,Ted Larsen,C,"$405,000",-,-,-,-,-,-,-,"$405,000 ",0.28
2011,Tampa Bay Buccaneers,Erik Lorig,FB,"$405,000",-,-,-,-,-,-,-,"$405,000 ",0.28
2011,Tampa Bay Buccaneers,Robert Malone,P,"$405,000",-,-,-,-,-,-,-,"$405,000 ",0.28
2011,Tampa Bay Buccaneers,Preston Parker,WR,"$405,000",-,-,-,-,-,-,-,"$405,000 ",0.28
2011,Tampa Bay Buccaneers,Anthony Gaitor,CB,"$375,000","$13,404",-,-,-,-,-,-,"$388,404 ",0.27
2011,Tampa Bay Buccaneers,Devin Holland,S,"$375,000",$833,-,-,-,-,-,-,"$375,833 ",0.26
2011,Tampa Bay Buccaneers,Allen Bradford,ILB,"$375,000",-,-,-,-,-,-,-,"$375,000 ",0.26
2011,Tampa Bay Buccaneers,George Johnson,DE,"$375,000",-,-,-,-,-,-,-,"$375,000 ",0.26
2011,Tampa Bay Buccaneers,Mossis Madu,RB,"$375,000",-,-,-,-,-,-,-,"$375,000 ",0.26
2011,Tampa Bay Buccaneers,Zack Pianalto ,TE,"$375,000",-,-,-,-,-,-,-,"$375,000 ",0.26
2011,Tampa Bay Buccaneers,Jeremy Trueblood,RT,"$375,000",-,-,-,-,-,-,-,"$375,000 ",0.26
2011,Tampa Bay Buccaneers,Raymond Webber,WR,"$375,000",-,-,-,-,-,-,-,"$375,000 ",0.26
2011,Tampa Bay Buccaneers,Jacob Cutrera,ILB,"$317,647",-,-,-,-,-,-,-,"$317,647 ",0.22
2011,Tennessee Titans,Chris Hope,S,"$6,500,000",-,-,-,-,-,-,-,"$8,000,000 ",6.23
2011,Tennessee Titans,Michael Roos,LT,"$5,000,000","$1,500,000",-,-,-,-,-,-,"$6,500,000 ",5.06
2011,Tennessee Titans,Chris Johnson,RB,"$3,000,000","$2,050,002",-,"$965,000",-,"$355,000",-,-,"$6,370,002 ",4.96
2011,Tennessee Titans,Jake Scott,G,"$4,700,000","$1,000,000",-,-,-,-,-,-,"$5,700,000 ",4.44
2011,Tennessee Titans,David Stewart,RT,"$4,500,000","$1,000,000",-,-,-,-,-,-,"$5,500,000 ",4.28
2011,Tennessee Titans,Matt Hasselbeck,QB,"$3,000,000","$2,000,000",-,-,-,-,-,-,"$5,000,000 ",3.89
2011,Tennessee Titans,Cortland Finnegan,CB,"$3,793,000","$1,000,000",-,-,-,-,-,-,"$4,793,000 ",3.73
2011,Tennessee Titans,Eugene Amano,C,"$2,680,000","$1,450,000",-,-,-,-,-,-,"$4,747,500 ",3.69
2011,Tennessee Titans,Derrick Morgan,OLB,"$405,000","$166,668",-,"$1,195,000",-,-,"$2,745,000",-,"$4,511,668 ",3.51
2011,Tennessee Titans,Michael Griffin,S,"$3,310,500","$170,002",-,"$776,250",-,-,-,-,"$4,256,752 ",3.31
2011,Tennessee Titans,Nate Washington,WR,"$3,300,000","$900,000",-,-,-,-,-,"($2,700,000)","$4,200,000 ",3.27
2011,Tennessee Titans,Barrett Ruud,LB,"$4,000,000",-,-,-,-,-,-,-,"$4,000,000 ",3.11
2011,Tennessee Titans,Jovan Haye,DT,"$3,000,000","$1,000,000",-,-,-,-,-,-,"$4,000,000 ",3.11
2011,Tennessee Titans,Will Witherspoon,OLB,"$2,500,000","$1,000,000",-,-,-,-,-,-,"$3,500,000 ",2.72
2011,Tennessee Titans,Rob Bironas,K,"$2,400,000","$825,000",-,-,-,-,-,-,"$3,225,000 ",2.51
2011,Tennessee Titans,Daniel Graham,TE,"$1,750,000","$666,667",-,-,-,-,-,-,"$2,416,667 ",1.88
2011,Tennessee Titans,Jake Locker,QB,"$375,000","$1,913,364",-,-,-,-,-,"($12,586,002)","$2,288,364 ",1.78
2011,Tennessee Titans,Shaun Smith,DT,"$1,750,000","$500,000",-,-,-,-,-,-,"$2,250,000 ",1.75
2011,Tennessee Titans,Leroy Harris,C,"$1,000,000","$1,250,000",-,-,-,-,-,-,"$2,250,000 ",1.75
2011,Tennessee Titans,Kenny Britt,WR,"$575,000","$250,002",-,"$733,750",-,-,-,-,"$1,558,752 ",1.21
2011,Tennessee Titans,Dave Ball,DE,"$1,000,000","$300,000",-,-,-,-,-,-,"$1,300,000 ",1.01
2011,Tennessee Titans,Patrick Bailey,OLB,"$1,200,000",-,-,-,-,-,-,-,"$1,200,000 ",0.93
2011,Tennessee Titans,Michael Otto,LT,"$1,200,000",-,-,-,-,-,-,-,"$1,200,000 ",0.93
2011,Tennessee Titans,Tim Shaw,OLB,"$1,200,000",-,-,-,-,-,-,-,"$1,200,000 ",0.93
2011,Tennessee Titans,Brett Kern,P,"$600,000","$531,875",-,-,-,-,-,-,"$1,131,875 ",0.88
2011,Tennessee Titans,William Hayes,DE,"$1,000,000","$124,575",-,-,-,-,-,-,"$1,124,575 ",0.88
2011,Tennessee Titans,Ahmard Hall,FB,"$850,000",-,-,-,-,-,-,-,"$1,000,000 ",0.78
2011,Tennessee Titans,Akeem Ayers,OLB,"$375,000","$520,731",-,-,-,-,-,-,"$895,731 ",0.70
2011,Tennessee Titans,Jason Jones,DE,"$600,000","$275,000",-,-,-,-,-,-,"$875,000 ",0.68
2011,Tennessee Titans,Craig Stevens,TE,"$600,000","$174,250",-,-,-,-,-,-,"$774,250 ",0.60
2011,Tennessee Titans,Sen'Derrick Marks,DT,"$525,000","$230,000",-,-,-,-,-,-,"$755,000 ",0.59
2011,Tennessee Titans,Lavelle Hawkins,WR,"$600,000","$105,687",-,-,-,-,-,-,"$705,687 ",0.55
2011,Tennessee Titans,Jared Cook,TE,"$525,000","$175,000",-,-,-,-,-,-,"$700,000 ",0.54
2011,Tennessee Titans,Ryan Mouton,CB,"$525,000","$165,937",-,-,-,-,-,-,"$690,937 ",0.54
2011,Tennessee Titans,Rennie Curran,LB,"$525,000","$161,110",-,-,-,-,-,-,"$686,110 ",0.53
2011,Tennessee Titans,Gerald McRath,LB,"$525,000","$106,531",-,-,-,-,-,-,"$631,531 ",0.49
2011,Tennessee Titans,Alterraun Verner,CB,"$450,000","$131,785",-,-,-,-,-,-,"$581,785 ",0.45
2011,Tennessee Titans,Javon Ringer,RB,"$525,000","$36,635",-,-,-,-,-,-,"$561,635 ",0.44
2011,Tennessee Titans,Jason McCourty,CB,"$525,000","$22,454",-,-,-,-,-,-,"$547,454 ",0.43
2011,Tennessee Titans,Jurrell Casey,DE,"$375,000","$154,359",-,-,-,-,-,-,"$529,359 ",0.41
2011,Tennessee Titans,Anthony Smith,S,"$685,000",-,-,-,-,-,-,-,"$525,000 ",0.41
2011,Tennessee Titans,Quinn Johnson,FB,"$525,000",-,-,-,-,-,-,-,"$525,000 ",0.41
2011,Tennessee Titans,Fernando Velasco,G,"$525,000",-,-,-,-,-,-,-,"$525,000 ",0.41
2011,Tennessee Titans,Troy Kropog,RT,"$395,000","$101,125",-,-,-,-,-,-,"$496,125 ",0.39
2011,Tennessee Titans,Colin McCarthy,ILB,"$375,000","$113,850",-,-,-,-,-,-,"$488,850 ",0.38
2011,Tennessee Titans,Rusty Smith,QB,"$450,000","$28,556",-,-,-,-,-,-,"$478,556 ",0.37
2011,Tennessee Titans,Marc Mariani,WR,"$450,000","$14,850",-,-,-,-,-,-,"$464,850 ",0.36
2011,Tennessee Titans,Al Afalava,S,"$460,000",-,-,-,-,-,-,-,"$460,000 ",0.36
2011,Tennessee Titans,Kevin Matthews,C,"$450,000","$6,250",-,-,-,-,-,-,"$456,250 ",0.36
2011,Tennessee Titans,Jamie Harper,RB,"$375,000","$75,145",-,-,-,-,-,-,"$450,145 ",0.35
2011,Tennessee Titans,Robert Johnson,S,"$450,000",-,-,-,-,-,-,-,"$450,000 ",0.35
2011,Tennessee Titans,Malcolm Sheppard,DT,"$450,000",-,-,-,-,-,-,-,"$450,000 ",0.35
2011,Tennessee Titans,Karl Klug,DT,"$375,000","$48,613",-,-,-,-,-,-,"$423,613 ",0.33
2011,Tennessee Titans,Ryan Durand,G,"$405,000",-,-,-,-,-,-,-,"$405,000 ",0.32
2011,Tennessee Titans,Nick Schommer,S,"$405,000",-,-,-,-,-,-,-,"$405,000 ",0.32
2011,Tennessee Titans,Byron Stingily,RT,"$375,000","$27,625",-,-,-,-,-,-,"$402,625 ",0.31
2011,Tennessee Titans,Tommie Campbell,CB,"$375,000","$11,474",-,-,-,-,-,-,"$386,474 ",0.30
2011,Tennessee Titans,James Kirkendoll,WR,"$375,000","$1,000",-,-,-,-,-,-,"$376,000 ",0.29
2011,Tennessee Titans,Zach Clayton,DT,"$375,000",-,-,-,-,-,-,-,"$375,000 ",0.29
2011,Tennessee Titans,Chris Hawkins,CB,"$375,000",-,-,-,-,-,-,-,"$375,000 ",0.29
2011,Tennessee Titans,Kevin Malast,LB,"$375,000",-,-,-,-,-,-,-,"$375,000 ",0.29
2011,Tennessee Titans,Damian Williams,WR,-,-,-,-,-,-,-,-,- ,0.00
2011,Washington Redskins,Trent Williams,LT,"$7,852,000","$500,000",-,"$1,480,393",-,-,-,"($33,777,990)","$9,832,393 ",7.34
2011,Washington Redskins,LaRon Landry,S,"$5,215,000","$833,333","$546,000","$1,060,000","$150,000",-,-,-,"$7,804,333 ",5.83
2011,Washington Redskins,Oshiomogho Atogwe,S,"$900,000",-,-,-,-,-,-,-,"$7,500,000 ",5.60
2011,Washington Redskins,London Fletcher,ILB,"$4,900,000","$2,100,000",-,-,"$100,000",-,-,-,"$7,100,000 ",5.30
2011,Washington Redskins,Chris Cooley,TE,"$3,700,000","$500,000",-,-,-,-,-,-,"$6,133,333 ",4.58
2011,Washington Redskins,Barry Cofield,DT,"$3,200,000","$1,800,000","$300,000",-,-,-,-,-,"$5,300,000 ",3.96
2011,Washington Redskins,DeAngelo Hall,CB,"$4,500,000",-,-,-,"$500,000",-,-,-,"$5,000,000 ",3.73
2011,Washington Redskins,Stephen Bowen,DE,"$3,000,000","$1,500,000",-,-,-,-,-,-,"$4,500,000 ",3.36
2011,Washington Redskins,Santana Moss,WR,"$2,250,000","$1,666,666",-,-,-,-,-,-,"$4,166,666 ",3.11
2011,Washington Redskins,Jammal Brown,T,"$2,750,000","$1,100,000","$187,500",-,-,-,-,-,"$4,037,500 ",3.02
2011,Washington Redskins,Josh Wilson,CB,"$2,000,000","$1,333,333",-,-,-,-,-,-,"$3,333,333 ",2.49
2011,Washington Redskins,Rocky McIntosh,OLB,"$1,250,000","$1,500,000","$250,000",-,-,-,-,-,"$3,000,000 ",2.24
2011,Washington Redskins,Chris Chester,G,"$1,500,000","$800,000","$500,000",-,-,-,-,"($6,000,000)","$2,800,000 ",2.09
2011,Washington Redskins,Jabar Gaffney,WR,"$2,400,000","$375,000",-,-,-,-,-,-,"$2,775,000 ",2.07
